"ANO","PERIODO","CODIGO_COMPONENTE","CODIGO_TURMA","TOTAL","APROVADO","REPROVADO","DISPENSADO","TRANCADO","DESISTENCIA"
2021,1,"10317",LQ1,22,13,9,0,0,0
2021,1,"10319",LQ1,11,10,1,0,0,0
2021,1,"10319",LQ3,15,15,0,0,0,0
2021,1,"10323",SP1,40,27,13,0,0,0
2021,1,"10323",SV1,34,30,2,1,1,0
2021,1,"10323",SV3,26,23,3,0,0,0
2021,1,"10339",SB1,24,21,2,0,1,0
2021,1,"10339",SB2,8,6,2,0,0,0
2021,1,"10355",LQ3,70,64,4,0,2,0
2021,1,"11001",EA1,9,9,0,0,0,0
2021,1,"11002",GS3,9,3,6,0,0,0
2021,1,"11003",EA3,8,8,0,0,0,0
2021,1,"11004",EA1,10,10,0,0,0,0
2021,1,"11100",GS1,30,24,5,1,0,0
2021,1,"11111",EA1,6,5,1,0,0,0
2021,1,"11113",EA1,10,9,1,0,0,0
2021,1,"11114",EA3,4,4,0,0,0,0
2021,1,"11118",GS3,14,10,4,0,0,0
2021,1,"11119",GS3,13,8,4,0,1,0
2021,1,"11120",GS3,24,16,7,0,1,0
2021,1,"11121",GS3,16,11,4,0,1,0
2021,1,"11122",GS1,8,7,1,0,0,0
2021,1,"11124",GS3,14,9,5,0,0,0
2021,1,"11125",GS1,31,28,3,0,0,0
2021,1,"11126",GS1,32,30,2,0,0,0
2021,1,"11128",GS3,9,6,2,0,1,0
2021,1,"11130",GS3,9,5,3,0,1,0
2021,1,"11131",GS3,25,21,2,0,2,0
2021,1,"11132",GS3,16,11,4,0,1,0
2021,1,"11133",GS3,8,7,1,0,0,0
2021,1,"11138",GS3,12,7,5,0,0,0
2021,1,"11140",EA3,11,11,0,0,0,0
2021,1,"11143",SA1,7,7,0,0,0,0
2021,1,"11143",SA3,15,15,0,0,0,0
2021,1,"11144",SA1,19,18,0,0,1,0
2021,1,"11144",SA3,5,5,0,0,0,0
2021,1,"11150",GS1,32,24,7,1,0,0
2021,1,"11151",GS1,29,28,1,0,0,0
2021,1,"11152",GS1,22,19,2,0,1,0
2021,1,"11153",GS3,12,10,2,0,0,0
2021,1,"11154",GS3,11,7,3,0,1,0
2021,1,"11155",GS1,12,9,3,0,0,0
2021,1,"11156",GS1,8,6,2,0,0,0
2021,1,"11157",GS1,16,9,5,0,2,0
2021,1,"11158",SV1,9,9,0,0,0,0
2021,1,"11158",SV3,9,9,0,0,0,0
2021,1,"11159",SV1,10,10,0,0,0,0
2021,1,"11159",SV3,9,9,0,0,0,0
2021,1,"11160",GS1,7,3,4,0,0,0
2021,1,"11161",SV1,21,21,0,0,0,0
2021,1,"11161",SV3,25,25,0,0,0,0
2021,1,"11162",GS1,24,17,6,0,1,0
2021,1,"11201",SA1,12,12,0,0,0,0
2021,1,"11201",SA3,6,6,0,0,0,0
2021,1,"11202",EA1,12,7,3,0,1,1
2021,1,"11204",EA1,14,12,2,0,0,0
2021,1,"11208",AM1,17,16,1,0,0,0
2021,1,"11208",EA3,10,9,1,0,0,0
2021,1,"11210",SF3,25,25,0,0,0,0
2021,1,"11220",SP3,10,7,2,0,1,0
2021,1,"11221",EA1,10,8,2,0,0,0
2021,1,"11222",SA1,35,32,3,0,0,0
2021,1,"11222",SA3,7,7,0,0,0,0
2021,1,"11223",EA3,5,4,1,0,0,0
2021,1,"11234",SF3,13,13,0,0,0,0
2021,1,"11240",SA1,8,7,1,0,0,0
2021,1,"11240",SA3,20,18,2,0,0,0
2021,1,"11240",SF3,26,23,2,0,1,0
2021,1,"11240",SP3,15,14,1,0,0,0
2021,1,"11241",AM1,16,16,0,0,0,0
2021,1,"11241",EA1,16,15,0,0,1,0
2021,1,"11242",SZ1,18,14,3,0,1,0
2021,1,"11248",EA3,8,7,1,0,0,0
2021,1,"11252",EA3,17,15,2,0,0,0
2021,1,"11255",EA3,14,11,3,0,0,0
2021,1,"11256",EA1,11,10,1,0,0,0
2021,1,"11258",SA1,8,7,1,0,0,0
2021,1,"11258",SA3,14,11,1,0,2,0
2021,1,"11259",EA3,4,4,0,0,0,0
2021,1,"11261",SA1,7,7,0,0,0,0
2021,1,"11261",SA3,15,10,3,0,2,0
2021,1,"11263",SP3,12,11,1,0,0,0
2021,1,"11323",EA3,15,8,2,0,0,5
2021,1,"11324",EA3,13,12,1,0,0,0
2021,1,"11325",EA1,8,5,1,0,1,1
2021,1,"11327",EA3,12,10,2,0,0,0
2021,1,"11328",EA1,5,4,1,0,0,0
2021,1,"11330",EA3,22,18,2,0,1,1
2021,1,"11330",SP1,19,17,2,0,0,0
2021,1,"11334",SA1,8,6,2,0,0,0
2021,1,"11334",SA3,7,6,1,0,0,0
2021,1,"11337",EA1,16,16,0,0,0,0
2021,1,"11337",EA3,5,3,2,0,0,0
2021,1,"11342",SA1,11,11,0,0,0,0
2021,1,"11342",SA3,13,13,0,0,0,0
2021,1,"11346",SZ1,7,4,3,0,0,0
2021,1,"11352",SA1,31,29,2,0,0,0
2021,1,"11352",SA3,10,8,2,0,0,0
2021,1,"11411",EA3,11,7,4,0,0,0
2021,1,"11412",EA3,21,20,0,0,0,1
2021,1,"11413",EA1,9,9,0,0,0,0
2021,1,"11414",EA3,8,8,0,0,0,0
2021,1,"11418",EA3,5,1,4,0,0,0
2021,1,"11419",EA1,13,7,5,0,1,0
2021,1,"11420",EA1,14,9,5,0,0,0
2021,1,"11420",EA3,1,0,1,0,0,0
2021,1,"11425",SA1,9,6,3,0,0,0
2021,1,"11425",SA3,7,7,0,0,0,0
2021,1,"11430",EA1,3,2,1,0,0,0
2021,1,"11440",SP3,10,8,2,0,0,0
2021,1,"11442",SP3,14,14,0,0,0,0
2021,1,"11454",SA1,10,7,3,0,0,0
2021,1,"11454",SA3,11,8,3,0,0,0
2021,1,"11458",SF3,16,13,2,0,1,0
2021,1,"11466",EA1,6,5,1,0,0,0
2021,1,"11466",SA3,14,14,0,0,0,0
2021,1,"11469",SA3,10,8,1,0,1,0
2021,1,"11470",SA3,5,5,0,0,0,0
2021,1,"11472",EA1,15,14,1,0,0,0
2021,1,"11473",EA1,5,3,0,0,1,1
2021,1,"11476",AM1,38,35,3,0,0,0
2021,1,"11477",AM1,37,33,4,0,0,0
2021,1,"11478",AM1,39,31,6,2,0,0
2021,1,"11479",AM1,16,14,2,0,0,0
2021,1,"11480",AM1,21,17,4,0,0,0
2021,1,"11481",AM1,30,28,1,0,1,0
2021,1,"11482",AM1,9,7,2,0,0,0
2021,1,"11483",AM1,17,17,0,0,0,0
2021,1,"11484",AM1,8,8,0,0,0,0
2021,1,"11484",AM2,9,8,0,0,0,1
2021,1,"11484",AM3,5,5,0,0,0,0
2021,1,"11485",AM1,20,17,2,0,1,0
2021,1,"11486",AM1,13,7,5,0,1,0
2021,1,"11487",AM1,16,14,2,0,0,0
2021,1,"11490",AM1,15,15,0,0,0,0
2021,1,"11491",AM1,18,18,0,0,0,0
2021,1,"11492",AM1,3,3,0,0,0,0
2021,1,"11493",AM1,9,9,0,0,0,0
2021,1,"11495",AM1,2,2,0,0,0,0
2021,1,"11500",AM1,19,19,0,0,0,0
2021,1,"11524",AM1,12,6,5,0,1,0
2021,1,"11550",GS1,18,6,11,0,1,0
2021,1,"11908",EA1,12,12,0,0,0,0
2021,1,"11909",EA3,51,31,19,0,1,0
2021,1,"11910",EA1,15,9,6,0,0,0
2021,1,"11911",EA1,12,11,1,0,0,0
2021,1,"11912",EA1,6,4,1,0,1,0
2021,1,"11913",EA3,17,17,0,0,0,0
2021,1,"11914",EA1,15,15,0,0,0,0
2021,1,"11916",EA1,1,1,0,0,0,0
2021,1,"12112",SV1,21,21,0,0,0,0
2021,1,"12112",SV3,24,22,2,0,0,0
2021,1,"12125",SZ3,40,33,6,1,0,0
2021,1,"12126",SZ1,18,14,2,0,2,0
2021,1,"12127",SZ3,10,10,0,0,0,0
2021,1,"12130",SZ3,11,10,0,0,1,0
2021,1,"12132",SA1,31,30,1,0,0,0
2021,1,"12132",SA3,11,11,0,0,0,0
2021,1,"12133",SZ1,20,20,0,0,0,0
2021,1,"12134",SZ3,10,7,3,0,0,0
2021,1,"12135",SZ1,25,22,3,0,0,0
2021,1,"12136",SZ1,6,6,0,0,0,0
2021,1,"12142",SV1,12,12,0,0,0,0
2021,1,"12142",SV3,11,11,0,0,0,0
2021,1,"12143",SV1,14,14,0,0,0,0
2021,1,"12143",SV3,21,21,0,0,0,0
2021,1,"12144",SV1,34,33,0,0,1,0
2021,1,"12144",SV3,5,5,0,0,0,0
2021,1,"12145",SA1,7,4,2,0,1,0
2021,1,"12145",SA3,9,9,0,0,0,0
2021,1,"12150",SZ1,6,5,1,0,0,0
2021,1,"12151",SZ3,20,18,2,0,0,0
2021,1,"12152",SZ3,17,15,1,0,1,0
2021,1,"12153",SZ3,17,17,0,0,0,0
2021,1,"12154",SZ3,17,17,0,0,0,0
2021,1,"12155",SZ3,14,11,3,0,0,0
2021,1,"12222",SZ3,4,4,0,0,0,0
2021,1,"12236",SV1,18,16,1,0,1,0
2021,1,"12236",SV3,7,7,0,0,0,0
2021,1,"12237",SZ1,19,19,0,0,0,0
2021,1,"12238",SZ3,20,16,3,0,1,0
2021,1,"12239",SZ1,13,12,0,0,1,0
2021,1,"12308",SZ1,13,11,1,0,1,0
2021,1,"12309",SZ3,20,17,2,0,1,0
2021,1,"12310",SA1,5,5,0,0,0,0
2021,1,"12310",SA3,16,15,1,0,0,0
2021,1,"12322",SV1,19,18,1,0,0,0
2021,1,"12322",SV3,10,9,0,0,1,0
2021,1,"12401",SZ3,35,30,3,0,2,0
2021,1,"12407",SZ3,18,17,0,0,1,0
2021,1,"12408",SZ3,23,22,1,0,0,0
2021,1,"12411",SZ3,9,9,0,0,0,0
2021,1,"12413",SZ3,6,3,3,0,0,0
2021,1,"12513",SZ1,7,6,0,0,1,0
2021,1,"12514",SZ1,7,6,0,0,1,0
2021,1,"12515",SZ1,7,6,0,0,1,0
2021,1,"12516",SZ3,25,24,0,0,1,0
2021,1,"12639",SZ3,3,3,0,0,0,0
2021,1,"12642",SZ1,8,8,0,0,0,0
2021,1,"12644",SZ3,12,9,2,0,1,0
2021,1,"12648",SZ1,7,7,0,0,0,0
2021,1,"12652",SZ1,15,12,3,0,0,0
2021,1,"12655",SZ3,8,8,0,0,0,0
2021,1,"12658",SZ1,5,4,1,0,0,0
2021,1,"12662",SZ3,12,11,1,0,0,0
2021,1,"13105",SA1,8,7,0,0,1,0
2021,1,"13105",SA3,3,3,0,0,0,0
2021,1,"13107",SF1,15,11,4,0,0,0
2021,1,"13115",SF1,38,26,12,0,0,0
2021,1,"13116",SF1,23,9,14,0,0,0
2021,1,"13117",SF3,17,15,2,0,0,0
2021,1,"13118",SF3,12,10,2,0,0,0
2021,1,"13119",SF3,14,13,1,0,0,0
2021,1,"13120",SF1,12,12,0,0,0,0
2021,1,"13121",SF1,19,11,8,0,0,0
2021,1,"13122",SF3,17,14,2,0,1,0
2021,1,"13123",SF3,17,12,4,0,1,0
2021,1,"13124",SF1,27,22,5,0,0,0
2021,1,"13125",SF3,19,19,0,0,0,0
2021,1,"13127",SF1,6,6,0,0,0,0
2021,1,"13131",SF1,16,14,2,0,0,0
2021,1,"13212",SF1,26,23,3,0,0,0
2021,1,"13213",SF3,17,9,8,0,0,0
2021,1,"13214",SF1,9,8,1,0,0,0
2021,1,"13215",SF1,22,16,6,0,0,0
2021,1,"13216",SF1,23,23,0,0,0,0
2021,1,"13217",SF3,16,16,0,0,0,0
2021,1,"13218",SF1,18,18,0,0,0,0
2021,1,"13219",SF3,12,12,0,0,0,0
2021,1,"13220",SF3,16,14,2,0,0,0
2021,1,"13221",SF1,14,13,1,0,0,0
2021,1,"13224",SF1,2,2,0,0,0,0
2021,1,"13228",SF1,9,7,2,0,0,0
2021,1,"13229",SF1,17,17,0,0,0,0
2021,1,"13301",SF3,17,16,0,0,1,0
2021,1,"13303",SF3,16,16,0,0,0,0
2021,1,"13304",SF3,17,14,3,0,0,0
2021,1,"13307",SF3,34,20,14,0,0,0
2021,1,"13308",SF1,16,16,0,0,0,0
2021,1,"13309",SF3,18,17,0,0,1,0
2021,1,"13319",SF1,9,8,1,0,0,0
2021,1,"13320",SF3,4,1,3,0,0,0
2021,1,"13321",SF3,15,14,1,0,0,0
2021,1,"13330",SF3,9,9,0,0,0,0
2021,1,"13331",SF1,15,11,4,0,0,0
2021,1,"13332",SF1,14,14,0,0,0,0
2021,1,"13335",SF1,4,4,0,0,0,0
2021,1,"13337",SF3,31,23,8,0,0,0
2021,1,"13338",SF3,18,9,9,0,0,0
2021,1,"13339",SF1,19,19,0,0,0,0
2021,1,"13340",SF1,19,19,0,0,0,0
2021,1,"13345",SF3,6,6,0,0,0,0
2021,1,"14019",GE3,12,3,9,0,0,0
2021,1,"14020",LC1,14,7,7,0,0,0
2021,1,"14042",LC1,21,17,4,0,0,0
2021,1,"14044",BC3,46,36,10,0,0,0
2021,1,"14046",LC1,8,4,2,0,2,0
2021,1,"14048",BC3,17,8,9,0,0,0
2021,1,"14049",BC3,26,11,13,0,2,0
2021,1,"14058",BC3,27,16,11,0,0,0
2021,1,"14058",LC1,39,22,16,0,1,0
2021,1,"14059",BC3,32,29,3,0,0,0
2021,1,"14063",BC3,30,20,10,0,0,0
2021,1,"14063",LC1,34,10,21,0,3,0
2021,1,"14064",BC3,23,19,3,0,1,0
2021,1,"14064",LC1,8,4,4,0,0,0
2021,1,"14065",BC3,14,6,7,0,1,0
2021,1,"14065",LC1,17,9,8,0,0,0
2021,1,"14074",BC3,26,18,7,0,1,0
2021,1,"14074",LC1,3,2,1,0,0,0
2021,1,"14078",LC1,13,11,1,0,1,0
2021,1,"14079",BC3,14,5,9,0,0,0
2021,1,"14083",LC1,40,23,15,0,2,0
2021,1,"14084",LC1,20,8,11,0,1,0
2021,1,"14087",BC3,26,19,6,0,1,0
2021,1,"14088",BC3,36,33,3,0,0,0
2021,1,"14090",BC3,25,16,9,0,0,0
2021,1,"14093",BC3,19,13,6,0,0,0
2021,1,"14099",BC3,21,8,11,0,2,0
2021,1,"14103",BC3,22,16,6,0,0,0
2021,1,"14110",BC3,17,13,3,0,0,1
2021,1,"14111",BC3,15,12,3,0,0,0
2021,1,"14112",BC3,31,26,3,2,0,0
2021,1,"14112",LC1,26,12,11,1,2,0
2021,1,"14117",AM1,21,16,5,0,0,0
2021,1,"14117",BC3,42,33,8,1,0,0
2021,1,"14118",BC3,31,12,18,0,1,0
2021,1,"14121",BC3,30,24,5,0,1,0
2021,1,"14125",BC3,45,44,1,0,0,0
2021,1,"14203",BC3,46,23,21,2,0,0
2021,1,"14203",LC1,42,31,8,2,1,0
2021,1,"14204",BC3,26,16,10,0,0,0
2021,1,"14204",LC1,24,10,14,0,0,0
2021,1,"14308",SI1,41,15,22,0,4,0
2021,1,"14320",BC3,14,9,3,0,2,0
2021,1,"14321",BC3,36,32,4,0,0,0
2021,1,"14323",BC3,17,9,6,0,2,0
2021,1,"14324",LC1,9,6,3,0,0,0
2021,1,"14325",GE3,22,18,4,0,0,0
2021,1,"14330",BC3,39,33,6,0,0,0
2021,1,"14340",SI1,34,20,12,0,2,0
2021,1,"14341",SI1,38,19,17,0,2,0
2021,1,"14342",SI1,27,13,14,0,0,0
2021,1,"14343",SI1,22,17,5,0,0,0
2021,1,"14344",SI1,42,34,6,1,1,0
2021,1,"14345",SI1,21,9,11,0,1,0
2021,1,"14346",SI1,39,28,11,0,0,0
2021,1,"14347",SI1,30,26,4,0,0,0
2021,1,"14348",SI1,20,17,2,0,1,0
2021,1,"14348",SI2,9,8,1,0,0,0
2021,1,"14350",SI1,22,19,2,0,1,0
2021,1,"14351",SI1,18,5,13,0,0,0
2021,1,"14352",SI1,16,14,1,0,1,0
2021,1,"14353",SI1,7,5,2,0,0,0
2021,1,"14354",SI1,2,1,1,0,0,0
2021,1,"14355",SI1,11,8,3,0,0,0
2021,1,"14356",SI1,1,1,0,0,0,0
2021,1,"14357",SI1,3,2,1,0,0,0
2021,1,"14359",CE1,16,12,4,0,0,0
2021,1,"14361",SI1,6,3,3,0,0,0
2021,1,"14378",SI1,22,5,14,1,2,0
2021,1,"14378",SI2,38,19,16,0,3,0
2021,1,"14379",SI1,27,13,14,0,0,0
2021,1,"14704",BC3,27,11,15,0,1,0
2021,1,"14705",GE3,26,17,9,0,0,0
2021,1,"14708",SI1,43,27,14,0,2,0
2021,1,"14708",SI2,13,4,9,0,0,0
2021,1,"14709",SI1,43,32,9,1,1,0
2021,1,"14709",SI2,12,5,6,0,1,0
2021,1,"14712",BC3,21,15,6,0,0,0
2021,1,"14718",BC3,22,16,4,0,2,0
2021,1,"14719",LC1,2,1,1,0,0,0
2021,1,"14724",BC3,17,11,6,0,0,0
2021,1,"14727",BC3,2,2,0,0,0,0
2021,1,"14729",CC3,10,6,4,0,0,0
2021,1,"14730",LC1,35,30,4,0,1,0
2021,1,"14731",AM1,22,20,2,0,0,0
2021,1,"14732",AM1,11,11,0,0,0,0
2021,1,"14733",SI1,43,32,9,1,1,0
2021,1,"14733",SI2,11,5,5,0,1,0
2021,1,"14734",SI1,44,31,9,1,3,0
2021,1,"14734",SI2,18,13,4,0,1,0
2021,1,"14735",SI1,67,20,43,0,4,0
2021,1,"14736",SI1,35,17,17,0,1,0
2021,1,"14736",SI2,10,3,6,0,1,0
2021,1,"14737",SI1,34,19,14,0,1,0
2021,1,"14738",GE3,21,10,11,0,0,0
2021,1,"15101",LE1,18,15,2,0,1,0
2021,1,"15102",LE1,21,19,0,0,2,0
2021,1,"15103",LE1,23,16,6,0,1,0
2021,1,"15104",LE1,22,19,2,0,1,0
2021,1,"15301",LE1,35,31,2,0,2,0
2021,1,"15302",LE1,17,6,8,0,3,0
2021,1,"15501",LE1,10,8,1,0,1,0
2021,1,"15502",LE1,21,17,3,0,1,0
2021,1,"15503",LE1,12,12,0,0,0,0
2021,1,"15504",LE1,9,7,1,0,1,0
2021,1,"15505",LE1,19,10,4,0,5,0
2021,1,"15507",LE1,25,22,2,0,1,0
2021,1,"15508",LE1,21,18,1,0,1,1
2021,1,"15509",LE1,27,23,1,0,3,0
2021,1,"15510",LE1,27,23,0,0,4,0
2021,1,"15511",LE1,33,26,4,0,3,0
2021,1,"15512",LE1,31,23,4,0,4,0
2021,1,"15513",LE1,22,16,4,0,2,0
2021,1,"15529",LE1,12,4,7,0,1,0
2021,1,"16013",LQ1,19,18,1,0,0,0
2021,1,"16015",LQ1,27,13,14,0,0,0
2021,1,"16015",LQ2,25,10,15,0,0,0
2021,1,"16015",LQ3,26,18,8,0,0,0
2021,1,"16015",LQ4,20,15,4,0,1,0
2021,1,"16016",LQ1,44,27,17,0,0,0
2021,1,"16016",LQ3,44,34,9,0,1,0
2021,1,"16018",LQ1,22,16,6,0,0,0
2021,1,"17001",SR3,20,16,3,0,1,0
2021,1,"17017",HT1,46,37,8,0,1,0
2021,1,"17018",HT1,29,27,2,0,0,0
2021,1,"17019",HT1,23,21,0,0,2,0
2021,1,"17028",HT1,34,25,8,0,1,0
2021,1,"20000",CE1,18,14,4,0,0,0
2021,1,"20002",CE1,27,18,9,0,0,0
2021,1,"20003",CE1,31,25,6,0,0,0
2021,1,"28000",CE1,7,6,1,0,0,0
2021,1,"28000",TU1,36,31,5,0,0,0
2021,1,"28001",TU1,40,32,8,0,0,0
2021,1,"28002",CE1,13,6,7,0,0,0
2021,1,"28003",LC1,58,34,22,0,2,0
2021,1,"28004",LC1,68,35,30,1,2,0
2021,1,"28005",LC1,40,25,12,0,1,2
2021,1,"28006",LC1,34,17,11,0,1,5
2021,1,"28007",LC1,32,19,11,1,1,0
2021,1,"28008",LC1,16,6,9,0,1,0
2021,1,"28009",LC1,17,12,4,0,1,0
2021,1,"28010",LC1,18,14,4,0,0,0
2021,1,"28011",LC1,7,6,1,0,0,0
2021,1,"28013",LC1,34,22,11,0,1,0
2021,1,ADM16201,"01",10,7,3,0,0,0
2021,1,ADM16201,"02",14,8,6,0,0,0
2021,1,ADM16202,"01",10,7,3,0,0,0
2021,1,ADM16202,"02",10,7,3,0,0,0
2021,1,ADM16203,"01",10,7,3,0,0,0
2021,1,ADM16203,"02",11,7,4,0,0,0
2021,1,ADM16204,"01",11,7,4,0,0,0
2021,1,ADM16204,"02",13,7,6,0,0,0
2021,1,ADM16205,"01",10,7,3,0,0,0
2021,1,ADM16205,"02",10,7,3,0,0,0
2021,1,ADM16206,"01",10,7,3,0,0,0
2021,1,ADM16206,"02",11,7,4,0,0,0
2021,1,ADM16207,"01",11,6,4,0,1,0
2021,1,ADM16207,"02",14,8,6,0,0,0
2021,1,ADM16208,"01",11,6,4,0,1,0
2021,1,ADM16208,"02",14,7,7,0,0,0
2021,1,ADM16301,"01",21,19,2,0,0,0
2021,1,ADM16301,"02",12,9,3,0,0,0
2021,1,ADM21101,"01",37,26,8,1,0,2
2021,1,ADM21101,"02",26,15,8,1,0,2
2021,1,ADM21102,"01",34,23,9,0,0,2
2021,1,ADM21102,"02",27,16,7,2,0,2
2021,1,ADM21103,"01",34,25,6,1,0,2
2021,1,ADM21103,"02",26,16,8,0,0,2
2021,1,ADM21104,"01",35,26,7,0,0,2
2021,1,ADM21104,"02",26,15,9,0,0,2
2021,1,ADM21105,"01",37,21,13,1,0,2
2021,1,ADM21105,"02",25,15,8,0,0,2
2021,1,ADM21106,"01",36,25,8,1,0,2
2021,1,ADM21106,"02",26,15,9,0,0,2
2021,1,ADM21107,"01",34,25,7,0,0,2
2021,1,ADM21107,"02",26,17,7,0,0,2
2021,1,ADMP0004,TFP,1,1,0,0,0,0
2021,1,ADMT3015,EA1,3,2,1,0,0,0
2021,1,ADMT3018,CC5,20,18,2,0,0,0
2021,1,ADMT3019,SZ3,12,10,1,1,0,0
2021,1,ADMT3020,SZ3,12,9,3,0,0,0
2021,1,ADMT5001,AD1,15,14,0,0,0,1
2021,1,ADMT5001,SI1,39,32,5,2,0,0
2021,1,ADMT5002,AD1,43,30,4,1,1,7
2021,1,ADMT5002,ER1,8,5,2,0,1,0
2021,1,ADMT5003,AD1,21,16,4,0,1,0
2021,1,ADMT5005,ER1,12,10,2,0,0,0
2021,1,ADMT5006,AD1,29,19,10,0,0,0
2021,1,ADMT5008,SP1,20,17,3,0,0,0
2021,1,ADMT5009,AD1,5,3,2,0,0,0
2021,1,ADMT5009,AD3,41,40,0,0,1,0
2021,1,ADMT5010,AD1,28,20,6,0,2,0
2021,1,ADMT5010,AD2,1,1,0,0,0,0
2021,1,ADMT5011,AD1,35,22,11,0,2,0
2021,1,ADMT5012,AD1,14,11,1,0,2,0
2021,1,ADMT5013,AD1,24,12,8,0,4,0
2021,1,ADMT5014,AD1,19,14,2,0,3,0
2021,1,ADMT5015,AD1,20,20,0,0,0,0
2021,1,ADMT5016,AD1,17,15,1,0,1,0
2021,1,ADMT5017,AD1,17,14,2,0,1,0
2021,1,ADMT5018,AD1,38,34,3,0,1,0
2021,1,ADMT5019,AD1,18,15,2,0,1,0
2021,1,ADMT5020,AD1,41,39,0,0,0,2
2021,1,ADMT5021,AD1,40,40,0,0,0,0
2021,1,ADMT5022,AD1,20,18,2,0,0,0
2021,1,ADMT5023,AD1,26,24,2,0,0,0
2021,1,ADMT5024,AD1,17,13,3,0,1,0
2021,1,ADMT5025,AD1,8,8,0,0,0,0
2021,1,ADMT5025,AD3,41,38,2,0,1,0
2021,1,ADMT5026,AD1,42,41,1,0,0,0
2021,1,ADMT5027,AD1,38,36,1,0,1,0
2021,1,ADMT5028,AD1,2,2,0,0,0,0
2021,1,ADMT5029,AD1,21,17,4,0,0,0
2021,1,ADMT5032,AD1,8,3,5,0,0,0
2021,1,ADMT5035,AD1,10,5,5,0,0,0
2021,1,ADMT5036,AD1,2,0,2,0,0,0
2021,1,ADMT5042,AD1,28,13,14,0,0,1
2021,1,ADMT5043,AD1,15,15,0,0,0,0
2021,1,AGR013,RNB,2,2,0,0,0,0
2021,1,AGR10201,"01",8,8,0,0,0,0
2021,1,AGR10201,"02",7,6,1,0,0,0
2021,1,AGR10202,"01",8,8,0,0,0,0
2021,1,AGR10202,"02",7,6,1,0,0,0
2021,1,AGR10203,"01",9,6,3,0,0,0
2021,1,AGR10203,"02",7,6,1,0,0,0
2021,1,AGR10204,"01",8,7,1,0,0,0
2021,1,AGR10204,"02",7,5,2,0,0,0
2021,1,AGR10205,"01",9,6,2,1,0,0
2021,1,AGR10205,"02",7,6,1,0,0,0
2021,1,AGR10206,"01",9,6,2,0,1,0
2021,1,AGR10206,"02",8,5,3,0,0,0
2021,1,AGR10207,"01",8,8,0,0,0,0
2021,1,AGR10207,"02",7,6,1,0,0,0
2021,1,AGR10208,"01",9,7,2,0,0,0
2021,1,AGR10208,"02",7,4,3,0,0,0
2021,1,AGR10301,"01",14,10,4,0,0,0
2021,1,AGR10301,"02",24,15,8,0,1,0
2021,1,AGR10302,"01",12,10,2,0,0,0
2021,1,AGR10302,"02",19,15,3,0,1,0
2021,1,AGR10303,"01",14,11,3,0,0,0
2021,1,AGR10303,"02",22,16,5,0,1,0
2021,1,AGR10304,"01",14,10,4,0,0,0
2021,1,AGR10304,"02",24,16,7,0,1,0
2021,1,AGR10305,"01",13,11,2,0,0,0
2021,1,AGR10305,"02",22,16,5,0,1,0
2021,1,AGR10306,"01",13,9,4,0,0,0
2021,1,AGR10306,"02",23,15,7,0,1,0
2021,1,AGR10307,"01",14,9,5,0,0,0
2021,1,AGR10307,"02",23,14,8,0,1,0
2021,1,AGR10308,"01",14,10,4,0,0,0
2021,1,AGR10308,"02",22,15,6,0,1,0
2021,1,AGR10401,"01",14,10,4,0,0,0
2021,1,AGR10401,"02",15,15,0,0,0,0
2021,1,AGR10402,"01",14,12,2,0,0,0
2021,1,AGR10402,"02",15,13,2,0,0,0
2021,1,AGR10403,"01",14,11,3,0,0,0
2021,1,AGR10403,"02",15,12,3,0,0,0
2021,1,AGR10404,"01",14,13,1,0,0,0
2021,1,AGR10404,"02",15,13,2,0,0,0
2021,1,AGR10405,"01",14,11,3,0,0,0
2021,1,AGR10405,"02",15,13,2,0,0,0
2021,1,AGR10406,"01",13,12,1,0,0,0
2021,1,AGR10406,"02",14,13,1,0,0,0
2021,1,AGR10407,"01",14,9,5,0,0,0
2021,1,AGR10407,"02",15,12,3,0,0,0
2021,1,AGR10408,"01",14,11,3,0,0,0
2021,1,AGR10408,"02",14,13,1,0,0,0
2021,1,AGR10409,"01",14,12,2,0,0,0
2021,1,AGR10409,"02",15,13,2,0,0,0
2021,1,AGR10410,"01",14,11,3,0,0,0
2021,1,AGR10410,"02",15,13,2,0,0,0
